13.0,50.0,-0.1026059274559405
13.5,50.0,-0.0955796665765899
14.0,50.0,-0.0894683945112595
14.5,50.0,-0.084160622271256
15.0,50.0,-0.0795312436540824
16.0,50.0,-0.0717967379486685
17.0,50.0,-0.0653485723958797
18.0,50.0,-0.0600451884792437
19.0,50.0,-0.0555433238724134
20.0,50.0,-0.0516735462522822
21.0,50.0,-0.048216601634428
22.0,50.0,-0.0450961107360187
23.0,50.0,-0.042402718789483
24.0,50.0,-0.0399454822661243
25.0,50.0,-0.037646484254525
50.0,50.0,-0.0122128879478992
100.0,50.0,0.0
2.5,55.0,1177.5359864590555
2.6,55.0,814.2151845798558
2.7,55.0,549.8588721810654
2.8,55.0,361.30841331978263
2.9,55.0,229.08648630514085
3.0,55.0,138.04012329763498
3.1,55.0,76.9703378598061
3.2,55.0,34.00709505212481
3.3,55.0,8.70574958756308
3.4,55.0,-6.679263294492819
3.5,55.0,-15.414240098143292
3.6,55.0,-19.788991248436258
3.7,55.0,-21.28943877418527
3.8,55.0,-21.17003667471369
3.9,55.0,-20.106976626338103
4.0,55.0,-17.957823109124206
4.1,55.0,-16.26408800695648
4.2,55.0,-14.549175798132117
4.3,55.0,-12.906875014655247
4.4,55.0,-11.389208387937538
4.5,55.0,-10.02193784633196
4.6,55.0,-8.8037382066303
4.7,55.0,-7.729696087408563
4.8,55.0,-6.795235225292611
4.9,55.0,-5.983979298843759
5.0,55.0,-5.281828381806602
5.1,55.0,-4.67494920328794
5.2,55.0,-4.150413619176971
5.3,55.0,-3.6963111709242655
5.4,55.0,-3.3022604951953163
5.5,55.0,-2.959576538640047
5.6,55.0,-2.6607818009703315
5.7,55.0,-2.3993743495356323
5.8,55.0,-2.1700264322810976
5.9,55.0,-1.9680443708919408
6.0,55.0,-1.7900396904467422
6.2,55.0,-1.4920326490241709
6.4,55.0,-1.2565936547247778
6.6,55.0,-1.0681081828280647
6.8,55.0,-0.9158096893604148
7.0,55.0,-0.7918306653032084
7.2,55.0,-0.6900727883555942
7.4,55.0,-0.6059567230051817
7.6,55.0,-0.5357696139584809
7.8,55.0,-0.4769466842587941
8.0,55.0,-0.4272881332112956
8.2,55.0,-0.3851865338730064
8.4,55.0,-0.3491180744830065
8.6,55.0,-0.318287813538158
8.8,55.0,-0.2915764354010963
9.0,55.0,-0.2684942880186993
9.5,55.0,-0.2228494902724168
10.0,55.0,-0.189662072775932
10.5,55.0,-0.164823251791155
11.0,55.0,-0.1458292595962068
11.5,55.0,-0.1309868489881384
12.0,55.0,-0.1188883100804803
12.5,55.0,-0.1091300294046257
13.0,55.0,-0.1010807963909803
13.5,55.0,-0.0941098433568851
14.0,55.0,-0.0882683050298514
14.5,55.0,-0.0830423951376975
15.0,55.0,-0.0785949619590179
16.0,55.0,-0.0709181781445498
17.0,55.0,-0.0647946175262218
18.0,55.0,-0.0596207218976061
19.0,55.0,-0.0551754813211492
20.0,55.0,-0.0512782727813191
21.0,55.0,-0.0478590764774064
22.0,55.0,-0.0448206693703144
23.0,55.0,-0.0421626116920299
24.0,55.0,-0.0397080075389072
25.0,55.0,-0.0374746347668059
50.0,55.0,-0.0121588931688398
100.0,55.0,0.0
2.5,60.0,1065.3339801437564
2.6,60.0,727.9508109681834
2.7,60.0,486.57857580098073
2.8,60.0,316.17193974605846
2.9,60.0,197.76544555796755
3.0,60.0,117.27699346427728
3.1,60.0,60.48353314444694
3.2,60.0,25.634190154510403
3.3,60.0,3.707383447234834
3.4,60.0,-9.451872468488588
3.5,60.0,-16.749811481420508
3.6,60.0,-20.09770843124554
3.7,60.0,-21.14102805451816
3.8,60.0,-20.75202002705775
3.9,60.0,-18.95704917733116
4.0,60.0,-17.425625662122002
4.1,60.0,-15.74037939879734
4.2,60.0,-14.060093924512294
4.3,60.0,-12.46452938373136
4.4,60.0,-11.000353334248418
4.5,60.0,-9.67908599196325
4.6,60.0,-8.503543222654653
4.7,60.0,-7.4736310875084815
4.8,60.0,-6.575176792892762
4.9,60.0,-5.7951108451480025
5.0,60.0,-5.119608316497568
5.1,60.0,-4.535105676024397
5.2,60.0,-4.02919646300058
5.3,60.0,-3.590532519981832
5.4,60.0,-3.209510077692171
5.5,60.0,-2.877827725792046
5.6,60.0,-2.588530096500999
5.7,60.0,-2.3352987308788076
5.8,60.0,-2.1124863308277733
5.9,60.0,-1.9169179740213365
6.0,60.0,-1.744060194934146
6.2,60.0,-1.4546499756749114
6.4,60.0,-1.2252634305704089
6.6,60.0,-1.0416309827175811
6.8,60.0,-0.8932158747270998
7.0,60.0,-0.7722965475391077
7.2,60.0,-0.6731414204245226
7.4,60.0,-0.5908099024831244
7.6,60.0,-0.5223875887119014
7.8,60.0,-0.4649563438770342
8.0,60.0,-0.4166912398853307
8.2,60.0,-0.3755647684166199
8.4,60.0,-0.3405978499270472
8.6,60.0,-0.3104997590595423
8.8,60.0,-0.284605482367001
9.0,60.0,-0.2622258721832598
9.5,60.0,-0.2178037698656255
10.0,60.0,-0.1856801449556265
10.5,60.0,-0.1615835868800459
11.0,60.0,-0.1431075540750234
11.5,60.0,-0.1286024767224267
12.0,60.0,-0.1169995095819997
12.5,60.0,-0.1074525826609372
13.0,60.0,-0.0996291907951483
13.5,60.0,-0.0928540093811304
14.0,60.0,-0.0870579043920449
14.5,60.0,-0.0820747339675802
15.0,60.0,-0.0777071888590731
16.0,60.0,-0.0701958888123576
17.0,60.0,-0.0640716669825485
18.0,60.0,-0.0589741506367647
19.0,60.0,-0.0547003197800135
20.0,60.0,-0.050895727631367
21.0,60.0,-0.0474949672758727
22.0,60.0,-0.0445017720632611
23.0,60.0,-0.0418823422349449
24.0,60.0,-0.0395172854536784
25.0,60.0,-0.0373014690939687
50.0,60.0,-0.0121281686674238
100.0,60.0,0.0
2.5,65.0,963.7214796537496
2.6,65.0,652.6215303495504
2.7,65.0,431.81993632310736
2.8,65.0,277.75664451719797
2.9,65.0,170.88563987414207
3.0,65.0,96.5093639651528
3.1,65.0,49.11496063973632
3.2,65.0,18.544679612567297
3.3,65.0,-0.5111197591058014
3.4,65.0,-11.767390169017862
3.5,65.0,-17.68860279530466
3.6,65.0,-20.38185235680952
3.7,65.0,-21.004603062347048
3.8,65.0,-19.785012829403293
3.9,65.0,-18.54656182590234
4.0,65.0,-16.98026444836281
4.1,65.0,-15.301903105725572
4.2,65.0,-13.649671973760585
4.3,65.0,-12.095435605139317
4.4,65.0,-10.669291875523644
4.5,65.0,-9.38576539295624
4.6,65.0,-8.251472878895887
4.7,65.0,-7.256097488030243
4.8,65.0,-6.388228522289461
4.9,65.0,-5.634706931285425
5.0,65.0,-4.981771444441165
5.1,65.0,-4.416023790044984
5.2,65.0,-3.925731294343888
5.3,65.0,-3.5003975806327268
5.4,65.0,-3.130833250266381
5.5,65.0,-2.8087340390915965
5.6,65.0,-2.527572773021439
5.7,65.0,-2.2812289604569074
5.8,65.0,-2.0645377069785105
5.9,65.0,-1.874032411785633
6.0,65.0,-1.7054113702148892
6.2,65.0,-1.422847658998734
6.4,65.0,-1.198821564728176
6.6,65.0,-1.0191098140173676
6.8,65.0,-0.873838897614186
7.0,65.0,-0.7555679688027948
7.2,65.0,-0.6581787348242599
7.4,65.0,-0.5778156871269691
7.6,65.0,-0.510947472968991
7.8,65.0,-0.4547727202024375
8.0,65.0,-0.4076054299992749
8.2,65.0,-0.3675355058610566
8.4,65.0,-0.3333270936268761
8.6,65.0,-0.3039539244617994
8.8,65.0,-0.2787196116815137
9.0,65.0,-0.2568886885080363
9.5,65.0,-0.2137342689511409
10.0,65.0,-0.1823349138888552
10.5,65.0,-0.158759165897982
11.0,65.0,-0.1407969256029855
11.5,65.0,-0.1266752698174457
12.0,65.0,-0.1153971259360251
12.5,65.0,-0.1060795489501598
13.0,65.0,-0.0983092692084814
13.5,65.0,-0.0918198434354883
14.0,65.0,-0.0861778100782625
14.5,65.0,-0.0812565315435652
15.0,65.0,-0.0769186130759018
16.0,65.0,-0.0696987762976186
17.0,65.0,-0.0636623458865344
18.0,65.0,-0.0587044137795459
19.0,65.0,-0.0543880065174724
20.0,65.0,-0.050661546485867
21.0,65.0,-0.0473033656546171
22.0,65.0,-0.0444271518524827
23.0,65.0,-0.0417526325034567
24.0,65.0,-0.0393263419249818
25.0,65.0,-0.0372417698064239
50.0,65.0,-0.0121656986568197
100.0,65.0,0.0
2.5,70.0,878.9084474340199
2.6,70.0,590.3593462679908
2.7,70.0,387.2545704148453
2.8,70.0,245.49489358299527
2.9,70.0,146.68146717542282
3.0,70.0,82.21635873619535
3.1,70.0,39.85166713907165
3.2,70.0,12.75933056000141
3.3,70.0,-3.893151601933731
3.4,70.0,-13.440458881781796
3.5,70.0,-18.49459199140917
3.6,70.0,-20.615296550924604
3.7,70.0,-20.294389304439207
3.8,70.0,-19.55322370064705
3.9,70.0,-18.226780706780136
4.0,70.0,-16.630603397615868
4.1,70.0,-14.95546218608075
4.2,70.0,-13.326906220866878
4.3,70.0,-11.79804331573452
4.4,70.0,-10.403706066556005
4.5,70.0,-9.152072099891344
4.6,70.0,-8.047881188604762
4.7,70.0,-7.080039333093393
4.8,70.0,-6.2366810714966645
4.9,70.0,-5.50425670219802
5.0,70.0,-4.869023378093222
5.1,70.0,-4.318379309721217
5.2,70.0,-3.841000261770077
5.3,70.0,-3.426833196713799
5.4,70.0,-3.066690474979317
5.5,70.0,-2.752554021584571
5.6,70.0,-2.478125357404187
5.7,70.0,-2.2372580975480503
5.8,70.0,-2.0257049656620048
5.9,70.0,-1.8387696448231827
6.0,70.0,-1.6737653240106385
6.2,70.0,-1.3970229592199668
6.4,70.0,-1.1771517401180058
6.6,70.0,-1.0006706531091818
6.8,70.0,-0.8577838906471663
7.0,70.0,-0.7415481520610309
7.2,70.0,-0.6460305988176761
7.4,70.0,-0.5670328998071561
7.6,70.0,-0.5012214575420603
7.8,70.0,-0.4462244066342202
8.0,70.0,-0.3999591523616772
8.2,70.0,-0.3606534421062585
8.4,70.0,-0.327172147295651
8.6,70.0,-0.2984881320345822
8.8,70.0,-0.2737564117151311
9.0,70.0,-0.2523600510740661
9.5,70.0,-0.2101351077242553
10.0,70.0,-0.1793454520259742
10.5,70.0,-0.156356360802774
11.0,70.0,-0.1387696387262821
11.5,70.0,-0.1250353561820752
12.0,70.0,-0.1138581718084037
12.5,70.0,-0.1048401797640686
13.0,70.0,-0.0972274804415906
13.5,70.0,-0.0907898506075901
14.0,70.0,-0.0853089126947495
14.5,70.0,-0.0803968505748004
15.0,70.0,-0.0762136649504778
16.0,70.0,-0.0690664709863739
17.0,70.0,-0.0632473202820348
18.0,70.0,-0.0582472515377374
19.0,70.0,-0.0540469461501143
20.0,70.0,-0.0502713225497524
21.0,70.0,-0.0470516312156475
22.0,70.0,-0.0441771702477224
23.0,70.0,-0.0415077004335449
24.0,70.0,-0.0391615162497882
25.0,70.0,-0.0371098674727132
50.0,70.0,-0.0121031486744932
100.0,70.0,0.0
2.5,75.0,812.2537902904132
2.6,75.0,541.1122452209835
2.7,75.0,349.5028301721022
2.8,75.0,218.7072455156288
2.9,75.0,131.6416523319194
3.0,75.0,72.2717729644922
3.1,75.0,33.69376472780671
3.2,75.0,8.920213391102406
3.3,75.0,-6.343000509219732
3.4,75.0,-14.839668249045175
3.5,75.0,-18.490825369017937
3.6,75.0,-20.208640567590496
3.7,75.0,-20.28003676420881
3.8,75.0,-19.393595852571178
3.9,75.0,-17.996932829435003
4.0,75.0,-16.37480900787119
4.1,75.0,-14.702594271567534
4.2,75.0,-13.083684655153888
4.3,75.0,-11.574914650746669
4.4,75.0,-10.200549593770928
4.5,75.0,-8.975195739411559
4.6,75.0,-7.893354150456392
4.7,75.0,-6.946057532939512
4.8,75.0,-6.120736796178961
4.9,75.0,-5.403766950898081
5.0,75.0,-4.782025831081281
5.1,75.0,-4.243196520253586
5.2,75.0,-3.7760373066623982
5.3,75.0,-3.3704916471132966
5.4,75.0,-3.0176003661945408
5.5,75.0,-2.7093835832438695
5.6,75.0,-2.4400704347085966
5.7,75.0,-2.2036675063509725
5.8,75.0,-1.9955430055081331
5.9,75.0,-1.8117687776953657
6.0,75.0,-1.6494394159998609
6.2,75.0,-1.3769772446669848
6.4,75.0,-1.1601725248032957
6.6,75.0,-0.986173039337124
6.8,75.0,-0.8452652766001602
7.0,75.0,-0.7305623478651472
7.2,75.0,-0.6362986543198702
7.4,75.0,-0.5584595631270862
7.6,75.0,-0.4936539701140627
7.8,75.0,-0.4395431609154259
8.0,75.0,-0.3939602550589109
8.2,75.0,-0.3553083582014048
8.4,75.0,-0.3223518282687028
8.6,75.0,-0.2941489005007229
8.8,75.0,-0.2698269410452992
9.0,75.0,-0.2488392402887673
9.5,75.0,-0.2072479184353193
10.0,75.0,-0.177120637576062
10.5,75.0,-0.1545046536445981
11.0,75.0,-0.1372021526994673
11.5,75.0,-0.1236344486646633
12.0,75.0,-0.1127118556625873
12.5,75.0,-0.1037794593158322
13.0,75.0,-0.0963724092396609
13.5,75.0,-0.0900407853293359
14.0,75.0,-0.0846553176213825
14.5,75.0,-0.0798883290430906
15.0,75.0,-0.0756445677141185
16.0,75.0,-0.0686018451640265
17.0,75.0,-0.0627337523343986
18.0,75.0,-0.0579171604193368
19.0,75.0,-0.0537394609789539
20.0,75.0,-0.0501091323637169
21.0,75.0,-0.0468703438697124
22.0,75.0,-0.0438789046102323
23.0,75.0,-0.0413108340718173
24.0,75.0,-0.0390063498762782
25.0,75.0,-0.0368787615843847
50.0,75.0,-0.0121253148537201
100.0,75.0,0.0
2.5,80.0,761.7981835784447
2.6,80.0,504.24565362065454
2.7,80.0,326.5049903443957
2.8,80.0,203.21464704759876
2.9,80.0,120.03176396031412
3.0,80.0,64.21796991284114
3.1,80.0,28.339780554622596
3.2,80.0,5.400510384548217
3.3,80.0,-8.20094389283629
3.4,80.0,-15.176601530830386
3.5,80.0,-19.029727765546745
3.6,80.0,-20.41212888432818
3.7,80.0,-20.28851001779823
3.8,80.0,-19.295418045928393
3.9,80.0,-17.846108326066958
4.0,80.0,-16.203157459422982
4.1,80.0,-14.528431276611286
4.2,80.0,-12.914117239056225
4.3,80.0,-11.418439555699209
4.4,80.0,-10.062350150141578
4.5,80.0,-8.85279210472972
4.6,80.0,-7.786104360109135
4.7,80.0,-6.852436022331709
4.8,80.0,-6.039134591382281
4.9,80.0,-5.3329613627217185
5.0,80.0,-4.720807771953627
5.1,80.0,-4.190290622389894
5.2,80.0,-3.7303936067766887
5.3,80.0,-3.3308275321648297
5.4,80.0,-2.982672951972041
5.5,80.0,-2.679154245016291
5.6,80.0,-2.4134396027342664
5.7,80.0,-2.180263389523273
5.8,80.0,-1.9742175348470383
5.9,80.0,-1.7933689027297073
6.0,80.0,-1.632621732778627
6.2,80.0,-1.3627728469975686
6.4,80.0,-1.1483189179655495
6.6,80.0,-0.9760159701651216
6.8,80.0,-0.8363491204806788
7.0,80.0,-0.7227194221903674
7.2,80.0,-0.6294863795655476
7.4,80.0,-0.5523774810535081
7.6,80.0,-0.4882785983568843
7.8,80.0,-0.4347860468444412
8.0,80.0,-0.3896954222923622
8.2,80.0,-0.3514870829385491
8.4,80.0,-0.319037761471361
8.6,80.0,-0.2911205862254837
8.8,80.0,-0.2672118995403504
9.0,80.0,-0.246317476386483
9.5,80.0,-0.2053837012806781
10.0,80.0,-0.1755215443928824
10.5,80.0,-0.153230383720425
11.0,80.0,-0.1361894948404931
11.5,80.0,-0.1226887322303051
12.0,80.0,-0.1119259153685742
12.5,80.0,-0.1031431992113893
13.0,80.0,-0.0957721446149501
13.5,80.0,-0.0895155806834169
14.0,80.0,-0.0841511844130401
14.5,80.0,-0.0794577181849543
15.0,80.0,-0.0753711006260913
16.0,80.0,-0.0683114797561666
17.0,80.0,-0.0625524649884636
18.0,80.0,-0.0576814447641731
19.0,80.0,-0.0535241555498858
20.0,80.0,-0.0499322364600713
21.0,80.0,-0.0467320758160352
22.0,80.0,-0.0438284248563577
23.0,80.0,-0.0413178547654207
24.0,80.0,-0.0390120543847636
25.0,80.0,-0.0368247699242473
50.0,80.0,-0.0120814222632797
100.0,80.0,0.0
2.5,85.0,735.4388387130751
2.6,85.0,485.26005057444286
2.7,85.0,311.86021710495004
2.8,85.0,193.2437739245722
2.9,85.0,112.64793838224782
3.0,85.0,59.38348240573026
3.1,85.0,24.950063591101475
3.2,85.0,3.516720568503834
3.3,85.0,-9.333823429150778
3.4,85.0,-15.847487627509205
3.5,85.0,-19.38885409919144
3.6,85.0,-20.546309088472373
3.7,85.0,-20.303006318504092
3.8,85.0,-19.243804195844735
3.9,85.0,-17.761400994182036
4.0,85.0,-16.104896034479218
4.1,85.0,-14.424806986787884
4.2,85.0,-12.817771605762626
4.3,85.0,-11.329445664636523
4.4,85.0,-9.982205695217228
4.5,85.0,-8.781586851640105
4.6,85.0,-7.723136211423613
4.7,85.0,-6.7970325010226365
4.8,85.0,-5.990757334071481
4.9,85.0,-5.291007466176401
5.0,85.0,-4.684603892085809
5.1,85.0,-4.1591647281777915
5.2,85.0,-3.7031552680405766
5.3,85.0,-3.307198013957287
5.4,85.0,-2.9624935760132947
5.5,85.0,-2.6611930963440225
5.6,85.0,-2.3977978622996927
5.7,85.0,-2.166042530183115
5.8,85.0,-1.962026813078366
5.9,85.0,-1.7819342731707368
6.0,85.0,-1.6222765770105538
6.2,85.0,-1.3542899309875376
6.4,85.0,-1.1413069230357955
6.6,85.0,-0.9696250867352652
6.8,85.0,-0.8310632929764344
7.0,85.0,-0.7180604138134281
7.2,85.0,-0.6254390479492119
7.4,85.0,-0.5487249831401222
7.6,85.0,-0.4850968736612666
7.8,85.0,-0.4318690094711938
8.0,85.0,-0.3871141805460009
8.2,85.0,-0.3492297880340895
8.4,85.0,-0.3169830374371145
8.6,85.0,-0.289220595034578
8.8,85.0,-0.2655081166186133
9.0,85.0,-0.2448764033905172
9.5,85.0,-0.2041546432509854
10.0,85.0,-0.1745295182034713
10.5,85.0,-0.1524040596233122
11.0,85.0,-0.1354641302511294
11.5,85.0,-0.1222008392492364
12.0,85.0,-0.111484553586026
12.5,85.0,-0.1028247416723493
13.0,85.0,-0.0953386799431101
13.5,85.0,-0.0892524309896323
14.0,85.0,-0.0838766194644405
14.5,85.0,-0.0792211229937639
15.0,85.0,-0.0751309935286381
16.0,85.0,-0.0680812502849427
17.0,85.0,-0.062364153830003
18.0,85.0,-0.0576542290500978
19.0,85.0,-0.0535105476928481
20.0,85.0,-0.0497922093343406
21.0,85.0,-0.0466686462976819
22.0,85.0,-0.0438086727228213
23.0,85.0,-0.0411916569401954
24.0,85.0,-0.0389306286860053
25.0,85.0,-0.0368963179967764
50.0,85.0,-0.0120559593834137
100.0,85.0,0.0
2.5,90.0,725.4401195262261
2.6,90.0,478.4129578863007
2.7,90.0,307.2902652220774
2.8,90.0,189.82985022393407
2.9,90.0,110.29099155005112
3.0,90.0,57.71111403756276
3.1,90.0,23.96902713572812
3.2,90.0,2.8845636212635366
3.3,90.0,-9.063115957142603
3.4,90.0,-16.10432013175488
3.5,90.0,-19.50463421004543
3.6,90.0,-20.610899812705423
3.7,90.0,-20.325020500182266
3.8,90.0,-19.22726217231375
3.9,90.0,-17.733819399357422
4.0,90.0,-16.072816963371142
4.1,90.0,-14.394928589672816
4.2,90.0,-12.788727869623392
4.3,90.0,-11.302149825452934
4.4,90.0,-9.956952946488524
4.5,90.0,-8.758526212344375
4.6,90.0,-7.7024184627299235
4.7,90.0,-6.778708347247251
4.8,90.0,-5.974785505637429
4.9,90.0,-5.277184515796364
5.0,90.0,-4.672642526490178
5.1,90.0,-4.148761413869681
5.2,90.0,-3.694321195712413
5.3,90.0,-3.299487651827699
5.4,90.0,-2.9556143629532783
5.5,90.0,-2.655390847078438
5.6,90.0,-2.392476918851743
5.7,90.0,-2.161549227017396
5.8,90.0,-1.9580679309733144
5.9,90.0,-1.7783375228706195
6.0,90.0,-1.618988628066715
6.2,90.0,-1.3517291025861935
6.4,90.0,-1.1388338829342544
6.6,90.0,-0.967564221543442
6.8,90.0,-0.8292240958147238
7.0,90.0,-0.71646439588742
7.2,90.0,-0.623938500228091
7.4,90.0,-0.5474963648784429
7.6,90.0,-0.4839966458270352
7.8,90.0,-0.4309252673145126
8.0,90.0,-0.3862299162333967
8.2,90.0,-0.3484229977459675
8.4,90.0,-0.3162036843065355
8.6,90.0,-0.2886699337466372
8.8,90.0,-0.2649308977091562
9.0,90.0,-0.2443272797311621
9.5,90.0,-0.2038260897611705
10.0,90.0,-0.1742606608822792
10.5,90.0,-0.1521918294514155
11.0,90.0,-0.1353063283884613
11.5,90.0,-0.1220094590714485
12.0,90.0,-0.1113118245622801
12.5,90.0,-0.102616241731261
13.0,90.0,-0.095333415202638
13.5,90.0,-0.0891354495791551
14.0,90.0,-0.0838325054305325
14.5,90.0,-0.0791912749094525
15.0,90.0,-0.0750627359189042
16.0,90.0,-0.0681279966890868
17.0,90.0,-0.0624282414409152
18.0,90.0,-0.0576235014297597
19.0,90.0,-0.0534640196132497
20.0,90.0,-0.0498580528983842
21.0,90.0,-0.0466530641629673
22.0,90.0,-0.0438183289055828
23.0,90.0,-0.0412511347842725
24.0,90.0,-0.0389523582161409
25.0,90.0,-0.0368276237379511
50.0,90.0,-0.0121027089064799
100.0,90.0,0.0
